37.180000 13.360000
44.550000 8.370000
43.370000 13.310000
45.440000 7.190000
43.280000 11.530000
42.510000 13.340000
44.530000 8.120000
40.550000 14.470000
41.070000 16.530000
46.080000 12.130000
41.080000 14.460000
45.420000 9.400000
45.340000 8.030000
44.300000 11.210000
46.300000 11.200000
45.320000 10.120000
40.390000 17.560000
39.130000 9.070000
37.290000 14.040000
41.340000 14.390000
41.040000 14.190000
37.300000 15.050000
38.540000 16.350000
42.210000 14.100000
45.480000 9.050000
39.170000 16.150000
45.080000 10.020000
39.050000 17.080000
44.240000 7.330000
37.340000 14.160000
44.500000 11.380000
43.460000 11.150000
41.280000 15.330000
44.130000 12.030000
41.380000 13.220000
44.250000 8.550000
45.570000 13.380000
42.460000 11.070000
43.530000 8.010000
41.360000 14.140000
42.210000 13.240000
44.070000 9.500000
41.280000 12.530000
40.210000 18.110000
45.510000 9.230000
43.330000 10.190000
45.190000 9.300000
43.510000 10.310000
43.180000 13.270000
45.090000 10.470000
44.200000 10.050000
40.410000 16.360000
38.110000 15.340000
45.280000 9.110000
44.390000 10.550000
40.210000 14.150000
45.270000 8.380000
40.190000 9.160000
39.540000 8.360000
45.240000 11.530000
38.070000 13.210000
44.480000 10.210000
45.110000 9.100000
43.070000 12.240000
43.540000 12.550000
42.270000 14.130000
45.030000 9.410000
43.430000 10.240000
43.560000 10.550000
45.570000 12.390000
40.380000 15.490000
43.530000 11.060000
36.560000 14.440000
44.250000 12.120000
38.060000 15.390000
44.420000 10.380000
42.220000 12.520000
44.040000 12.340000
41.540000 12.290000
45.040000 11.480000
40.410000 14.460000
40.430000 8.340000
44.190000 8.280000
43.190000 11.180000
37.040000 15.170000
46.110000 9.530000
40.280000 17.140000
42.400000 13.430000
42.340000 12.400000
45.040000 7.420000
38.010000 12.320000
46.040000 11.080000
45.400000 12.150000
45.390000 13.460000
46.040000 13.140000
45.500000 8.490000
45.260000 12.210000
45.560000 8.330000
45.200000 8.250000
45.270000 11.000000
38.400000 16.060000
45.330000 11.330000
42.330000 12.070000
